Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPVs;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE
"CATETER ""PUR"" ENDOVENOSO P/VEIA PERIFERICA ANTI PICADA C/VALVULA 33MMX20G - COVID19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"B BRAUN MEDICAL, LDA. (501506543)";"22.400,00 €";12-05-2020;24-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
REAGENTES TESTES COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";WERFEN PORTUGAL LDA (501086110);"15.075,00 €";11-05-2020;27-03-2020;90 dias;"Portugal, Viseu, Viseu<BR/>Portugal";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DIVERSA SERINGA IRRECUPERAVEL (COVID19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"BECTON DICKINSON PORTUGAL UNIPESSOAL, LDA (514239743)";"6.166,80 €";11-05-2020;08-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Desinfecção de Ruas e Envolventes de Edifícios para Prevenção COVID-19;Ajuste Direto Regime Geral;Aquisição de serviços;"90921000-9, Serviços de desinfecção e exterminação";Município de Valença (506728897);"SUMA - Serviços Urbanos e Meio Ambiente, S.A. (503210560)";"18.750,00 €";11-05-2020;09-04-2020;15 dias;"Portugal, Viana do Castelo, Valença";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de serviços de alojamento hoteleiro, no âmbito da situação de calamidade pública, ocasionada pela COVID-19, para o ano de 2020.";Ajuste Direto Regime Geral;Aquisição de serviços;"55100000-1, Serviços de hotelaria";Município de Albufeira (503539473);"Summer Sea - Promoção Turística Unipessoal, Lda. (509943012)";"125.000,00 €";11-05-2020;11-05-2020;240 dias;"Portugal, Faro, Albufeira";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de lâminas de laringoscópio descartáveis em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"MEDTRONIC PORTUGAL, LDA (504223933)";"3.560,00 €";11-05-2020;25-03-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de medicamentos - COVID;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33690000-3, Medicamentos vários";Adm.Reg.de Saúde de Lisboa e Vale do Tejo (ARSLVT) (503148776);"HIKMA FARMACEUTICA (PORTUGAL),LDA (502266791)";"26,60 €";11-05-2020;23-03-2020;5 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras reutilizáveis para a prevenção da Covid-19;Consulta Prévia;Aquisição de bens móveis;"33157100-6, Máscaras de gás para fins médicos";"GESBA - Empresa de Gestão do Sector da Banana, L.da (511278241)";Filipe Bento Fernandes da Luz (189988304);"57.500,00 €";11-05-2020;11-05-2020;90 dias;"Portugal, Região Autónoma da Madeira, Funchal";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos e artigo 4.º, nº 1 do DLR nº 34/2008/M, de 14.08 (DLR n.º 6/2018/M)";Cumprimento integral do contrato;04-06-2020;"57.500,00 €";Fornecimento total dos bens contratados.;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de insulina - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33690000-3, Medicamentos vários";Adm.Reg.de Saúde de Lisboa e Vale do Tejo (ARSLVT) (503148776);NOVO NORDISK LDA (501485210);"1.240,50 €";11-05-2020;23-03-2020;30 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"""Criação de conceito, produção e divulgação de suportes de informação e comunicação Covid-19""";Ajuste Direto Regime Geral;Aquisição de serviços;"79341400-0, Serviços de campanhas publicitárias";Vice-Presidência do Governo Regional e dos Assuntos Parlamentares da Região Autónoma da Madeira (671001310);"10 - EIN, UNIPESSOAL, LDA (511232799)";"18.171,50 €";11-05-2020;30-04-2020;5 dias;"Portugal, Região Autónoma da Madeira";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos e artigo 4.º, nº 1 do DLR nº 34/2008/M, de 14.08";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Máscaras cirúrgicas com elásticos em Contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Enerre - Produções e Representações,Lda (500732680)";"60.000,00 €";11-05-2020;06-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 1 Torre Endoscopia para Serviço Gastroenterologia (COVID-19) do CHUSJ, EPE";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Universitário de São João, E. P. E. (509821197)";"OLYMPUS IBERIA, S.A.U. (980474710)";"37.840,00 €";11-05-2020;11-05-2020;45 dias;"Portugal, Porto, Porto";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras de partículas FFP2 em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Enerre - Produções e Representações,Lda (500732680)";"80.000,00 €";11-05-2020;06-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Aparelho de RX portátil em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"MED X RAY -SISTEMAS MEDICOS, LDA (506187071)";"79.850,00 €";11-05-2020;02-04-2020;30 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de Reagentes para testes COVID, com colocação de equipamento Qiasymphony";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Universitário de São João, E. P. E. (509821197)";WERFEN PORTUGAL LDA (501086110);"24.750,00 €";11-05-2020;16-03-2020;30 dias;"Portugal, Porto, Porto";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Impressora para Monitor em Contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"30200000-1, Equipamento e material informático";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";MEDIONICS (503906646);"2.656,80 €";11-05-2020;02-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de Testes PATH COVID, para determinação de genes especificos da COVID-19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Universitário de São João, E. P. E. (509821197)";"BIOPORTUGAL, LDA (502380543)";"56.000,00 €";11-05-2020;07-05-2020;30 dias;"Portugal, Porto, Porto";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Instalação de reduções de oxigénio em diversas enfermarias, em contexto COVID19";Ajuste Direto Regime Geral;Aquisição de serviços;"50000000-5, Serviços de reparação e manutenção";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"AIR LIQUIDE MEDICINAL, SA (501576436)";"11.858,84 €";11-05-2020;30-03-2020;15 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aluguer de tendas/quartos, incluindo montagem e desmontagem, no âmbito da instalação de unidades de acolhimento de cidadãos em regime de quarentena por COVID 19";Ajuste Direto Regime Geral;Aquisição de serviços<br/>Locação de bens móveis;"85140000-2, Serviços de saúde diversos";MUNICIPIO DE LAGOS (505170876);"HELIO COELHO - ORGANIZAÇÃO DE EVENTOS UNIPESSOAL, LDA (515826901)";"58.725,00 €";11-05-2020;30-04-2020;90 dias;"Portugal, Faro, Lagos";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;08-07-2020;"58.725,00 €";-;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_187568!exportProcedure.action;false;
"Aquisição de aparelho de RX Portátil, em Contexto Covid19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"SIEMENS HEALTHCARE, UNIPESSOAL LDA (507925173)";"95.000,00 €";11-05-2020;30-03-2020;30 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Medline Int. Portugal Unipessoal, Lda (510533515)";"6.075,00 €";11-05-2020;23-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
SERINGA IRRECUPERAVEL 2 PEÇAS 2CC - COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"BECTON DICKINSON PORTUGAL UNIPESSOAL, LDA (514239743)";"4.500,00 €";11-05-2020;12-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"AVIQUIMICA - Importações e Manufacturas, Lda. (500039720)";"225,00 €";11-05-2020;09-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Visipapel (502020733);"7.980,00 €";11-05-2020;11-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"ARTIFOFO-EQUIPAMENTOS HOSPITALARES E FARMACÊUTICOS, LDA. (506226352)";"45.600,00 €";11-05-2020;12-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras reutilizáveis no âmbito da COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"35113400-3, Vestuário de protecção e segurança";Município de Almeida (506625419);TÍTULOPOLIS - ASSOCIAÇÃO PRO-DESENVOLVIMENTO (513063811);"31.255,00 €";11-05-2020;08-05-2020;20 dias;"Portugal, Guarda, Almeida";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"SARSTEDT - TECNOLOGIA DE LABORATORIO, S.A. (503019461)";"517,00 €";11-05-2020;10-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de oxigénio medicinal - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33690000-3, Medicamentos vários";"Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776)";"ACAIL GÁS, S.A. (503789151)";"4.820,00 €";11-05-2020;17-03-2020;289 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM - CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"FACTOR PLUS, SA (502810645)";"9.599,00 €";11-05-2020;11-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";HR Protecção S.A. (505766205);"13.770,00 €";11-05-2020;11-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de Batas para Profissionais (COVID-19) para o CHSJ, EPE";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar São João, EPE (509821197)";"Daylife, S.A. (513057641)";"86.161,50 €";11-05-2020;30-04-2020;30 dias;"Portugal, Porto, Porto";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição  de  Computadores  Portáteis,  Internet  e  router  4G (Escola Remota COVID-19)-Equipamento Portátil (TIPO/Equivalente) LEAP T304Sistema operativo: Windows 10 ProCPU:intel®Celeron®N4000RAM: 4GB LPDDR4Armazenamento:128GB SSD (m.2 2280)Ecrã: 11.6” TN HD 1366x768, Anti reflexoI/O:  1  x  DC-in  (in  (3.5Ø);  2x  USB  3,0;  1XUSB  Type-C  3.0  (apenas  USB);  1XHDMI;  1XAUDIO  COMBO  JACK;  1X LEITOR DE CARTÕES MICRO SD.Audio: 2x1.1W BUILT-IN STEREO SPEAKERS; 1X Microfone digital.Conectividade:WI-Fi 802.11 ac 2x2, BT 5.0Câmara:Rotativa 2MPBateria: 2-Cell 40mAh, 30 WhResistência: Quedas até 1 metro (MIL-STD-810G); IP5X; 200 cc de àgua no teclado/touchpad.Peso:1,25 KgDimensões:305x204.5x19.9~24mmGarantia:2 anosQuantidade –54unidades. Equipamento Portátil (TIPO/Equivalente) ACER SPIN 3Sistema operativo: Windows 10ou equivalenteEcrã Tátil:14” desplay IPSProcessador:intel®Core i3-8145UMemória:4GBArmazenamento: 128 GB SSDBateria: 61,9Wh 5360 mAh, 16 horas;Quantidade –12unidades. Equipamento Portátil (TIPO/Equivalente) APPLE MACBOOK Air 13Ecrã:13-inch MacBook Air:Processador: 1.1 Ghz quad-core 10th-generation/intel Core i5 processador;Armazenamento: 512 GBCor:Space GreyQuantidade –2 unidades. Router 4G com conectividade:Velocidade máxima  de  download  até150  Mbps;  velocidade  máxima  de  upload  até  50  Mbps;  até  32  utilizadores  em simultâneo; sem fios para utilização em qualquer lugar e autonomia em stand-by até 6h23Quantidade –31unidadesConectividade: 30 GB/mês de internet móvel com 3 meses de acesso incluídos.";Ajuste Direto Regime Geral;Aquisição de bens móveis;"30200000-1, Equipamento e material informático";Município de Alfândega da Fé (506647498);MEO- Serviços de Comunicações e Multimédia S.A. (504615947);"26.771,94 €";11-05-2020;11-05-2020;5 dias;"Portugal, Braganca, Alfandega da Fé";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;28-05-2020;"26.771,94 €";;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de batas em tecido repelente água, no âmbito do plano de contingência do COVID-19.";Ajuste Direto Regime Geral;Aquisição de bens móveis;"18221000-4, Vestuário impermeável";Município do Porto (501306099);"LUNEFE - CONFECÇÕES, LDA. (504070304)";"24.500,00 €";11-05-2020;27-04-2020;10 dias;"Portugal, Porto, Porto";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/Mzk0Nzkz;false;
"Aquisição de batas descartáveis, no âmbito do plano de contingência do COVID-19.";Ajuste Direto Regime Geral;Aquisição de bens móveis;"18143000-3, Equipamento (vestuário) de protecção";Município do Porto (501306099);"LUNEFE - CONFECÇÕES, LDA. (504070304)";"30.000,00 €";11-05-2020;27-04-2020;10 dias;"Portugal, Porto, Porto";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/MzkxODI2;false;
Aquisição de equipamento e material informático para a Faculdade de Medicina da Universidade de Lisboa – Contingência COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"30200000-1, Equipamento e material informático";Faculdade de Medicina da Universidade de Lisboa (502662875);"Exitus-Soluções Tecnológicas,Lda (509117660)";"99.760,58 €";11-05-2020;08-05-2020;60 dias;"Portugal, Lisboa";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/Mzk2NTc3;false;
209G000849 - Empreitada para execução da obra de instalação de rede de gases medicinais no Serviço de Cirurgia Vascular para fazer face ao Covid-19;Ajuste Direto Regime Geral;Empreitadas de obras públicas;"45113000-2, Obras no local";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";LINDE SOGAZ (500266344);"3.375,00 €";11-05-2020;11-05-2020;2 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Obras de adaptação de dois espaços para doentes COVID-19 na Urgência do Hospital de São José;Ajuste Direto Regime Geral;Aquisição de serviços;"71000000-8, Serviços de arquitectura, construção, engenharia e inspecção";"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";"SOCODEFIL - SOCIEDADE DE CONSTRUÇÕES MANUEL DELGADO & FILHOS, LDA (500742219)";"4.941,75 €";11-05-2020;05-05-2020;5 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de reforço de medicamentos - COVID;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33690000-3, Medicamentos vários";"Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776)";Laboratorios Medinfar (500384045);"180,00 €";08-05-2020;20-03-2020;30 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
